Accession,LineName,X4CGA,Apigenin,Apigenin7Oglu,CaffeicAcid,Chrysoeriol,ConiferylAldehyde,Dihydrokaempferol,Dihydroquercetin,Eriodicytol,Isoorientin,Luteolin,Naringenin,pCoumaricAcid,Phenylalanine,QuinicAcid,Rhamnosylisoorientin,SinapicAcid,SyringicAcid,Tricin,VanillicAcid,Vanillin,Vitexin,Quercetin,Apimaysin,Maysin,Kaempferol,Apigenidin,ShikimicAcid,FerulicAcid,Luteolin7Oglu,Eriodictyol7Oglu,Naringin,Syringol,Naringenin7Oglu
PI517968,Pa392,-2.273445107,0.717035432,0.816640611,3.878751391,0.920420161,0.190404429,-0.069146769,0.005456035,0.206607953,0.01942748,0.047095302,0.426567703,145.1979788,7.297149684,8.017678354,0.031122432,0.321048283,34.010778,2.12492088,295.6451902,564.5902877,0.166258538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI517971,Pa468,-0.546123436,0.887911674,0.871177624,45.21466801,1.884651831,0.280480694,-0.062783168,0.720377459,0.876731779,0.028848972,0.177448951,1.714693547,433.1696241,6.764436714,10.29147089,0.078072768,0.26139537,40.84473934,5.241359083,154.4383541,385.5515518,0.398571666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI517974,Pa880,0.975863579,0.694355615,0.797557001,8.822283186,1.083240327,0.230794497,-0.059306426,0.015639107,0.18770217,0.030510529,0.047307468,0.294738359,192.6455916,6.767113877,8.607924342,0.029052627,0.700396329,66.47643256,4.587667583,468.574791,948.3181559,0.168091284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI520770,W552,-2.792289803,0.595237165,0.813433998,4.049393544,1.524241234,0.097164574,-0.073214431,-0.002581279,0.11295567,0.02612726,0.057974608,0.359651163,67.9707173,6.599300954,5.731563888,0.113456363,0.185044885,25.61485857,3.094253907,100.0824165,540.9105382,0.246344324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI520774,NC264,-2.043059673,0.493592382,0.788753521,0.049795559,0.898748653,0.077162121,-0.066662405,-0.008468725,0.097141209,0.018198549,0.042975392,0.338951489,52.85029252,20.31733589,5.055562141,0.041007958,-0.049913567,15.13613118,2.607482142,58.63419773,360.3226463,0.157892203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI522250,ND262,-2.423969604,0.531956306,0.792692455,3.776860251,0.893991044,0.06357709,-0.076466931,-0.011849614,0.096185091,0.031160147,0.074483085,0.30577766,76.24698229,12.34006091,5.888522778,0.026719542,0.309632636,34.90909805,4.082737384,114.4492209,486.3078925,0.150878065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI524960,SD44,-2.503133622,NA,NA,5.211501239,16.56740216,0.036750098,0.538879148,0.01773895,0.137954226,0.018328624,0.395936146,3.100051441,222.3078304,10.68412437,6.792644188,0.05344006,0.056553438,10.19637267,28.6956547,96.28147988,214.8727766,0.204193249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI527699,B90,31.50540399,0.749897834,1.099992529,3.031439138,8.910568459,0.12276425,-0.057535533,-0.004084935,0.113770064,0.034466822,0.045614375,0.41226092,83.36243728,11.54328864,6.757600564,0.113841934,-0.051360329,18.51495088,10.70820442,78.31655256,521.2254295,0.170770121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI527700,B91,-2.272403819,0.537177059,0.815479043,6.763343359,2.029390461,0.090342103,-0.036156105,-0.007599247,0.148888579,0.027409981,0.051230632,0.419142082,126.9103246,8.083633858,6.545318388,0.134038938,0.149414462,26.47796216,2.774562641,163.5894121,559.5010304,0.604150843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI531083,Pa891,-2.293479071,0.587149473,0.930660247,3.179674874,1.81413716,0.078659572,-0.074207931,-0.015062674,0.120301995,0.026441638,0.052362947,0.963919813,130.7521517,7.092124907,5.830076587,0.07137249,0.033642862,58.26691977,2.184353196,128.0481468,305.0338627,0.217914545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI531509,R225,-1.806557055,0.591831359,0.821753917,12.62620078,1.042302751,0.065589321,-0.056316962,-0.017177965,0.114449032,0.018853741,0.05989406,0.250176882,322.2204131,6.393363463,6.721876912,0.038595703,0.063472144,42.55702018,2.453412442,481.0889415,496.9887447,0.200179936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI531510,R226,-0.881284478,0.761336363,0.981201365,18.60156578,2.516371712,0.174035999,-0.049258375,0.005159284,0.206921888,0.029948494,0.050346704,3.004220721,286.051663,14.85964591,11.1797738,0.158987116,0.962616662,49.10466477,34.97103289,384.7511529,656.0414076,1.146295375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI531511,R227,4.426172103,1.547762747,2.43005507,5.376335628,3.096143105,0.1782985,-0.055319182,-0.018934803,0.09857672,0.02465678,0.067264123,0.750683459,215.4870287,12.93866587,5.810024378,0.040965099,0.244361853,21.8091258,2.994901299,161.0145881,260.3821343,0.169550507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI533658,SD101,-0.395797538,0.835328661,0.813039578,35.62414232,1.409910707,0.047243915,-0.066749537,0.232130741,0.416297048,0.025713343,0.098303547,1.071181581,323.2460805,14.52919801,8.379788426,0.057311689,0.766891922,19.34742926,10.43377403,149.1213768,398.8616927,0.338992221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI533659,SD102,7.831546272,1.817878537,2.431293161,8.97551296,19.33850586,0.071119584,0.01225542,0.185665064,1.407848505,0.563028208,0.223336389,3.636797874,289.7909901,8.881334144,7.921293549,7.391355539,0.261333902,31.95971123,14.41517116,180.1428371,268.9215333,0.654776667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI535906,S56,-0.340097909,0.67767743,0.793596305,44.94668366,1.815155782,0.08188203,-0.078376384,0.093200566,0.175529334,0.023448816,0.048464211,0.843348407,298.5627299,9.752338199,6.435607981,0.077859011,0.511224549,37.33326195,5.505383966,209.2957268,759.0095108,0.626979622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI537097,LH195,0.044080672,1.604547193,0.791543134,8.672391769,1.394864245,0.034706999,1.009976442,0.088873227,0.148682703,0.027614689,0.055906074,1.616475153,210.6833076,5.819512238,4.372459725,0.028601652,0.136191183,37.94957312,7.842016638,86.49970107,210.1399639,0.171961627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI537098,LH204,1.430085764,0.589871722,0.811275753,62.76967323,1.289586029,0.076990921,-0.072440262,-0.004201497,0.093326359,0.019845806,0.052542723,0.285279551,120.9003437,9.920324717,7.565492762,0.075570848,0.871233066,25.27191707,7.757087929,102.1169441,393.2594792,0.270498825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI537099,LH205,9.27338974,0.588674531,0.803720479,16.50938714,1.178319264,0.054099864,-0.068677562,-0.0144646,0.094225461,0.034236077,0.05483288,0.300136258,118.665425,15.80192265,13.8907256,0.028494184,0.350180249,17.55108316,12.32291291,126.0604883,384.55085,0.18806867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI537100,LH210,-0.93286464,1.248634146,2.159376688,17.19189595,2.863636465,0.039537267,-0.035682693,0.015632509,0.11913529,0.029310101,0.048283984,0.639814869,108.1224483,13.64258167,7.173227664,0.224723817,0.694206871,15.88587843,21.70644231,87.61090984,285.9614551,0.951402035,0.014933775,0.028493377,0.186903974,0.188956954,0.022781457,0.134834437,8.75365894,0.121870861,0.037168874,0.067433775,0.072019868,0.118791391
PI537101,LH211,11.25227366,5.096291781,6.964112679,20.61111042,3.16428318,0.375593562,10.89010463,0.159178115,1.557168506,0.059677117,0.136374134,34.99471285,598.0085267,25.21995847,23.58639287,0.07276519,0.895224828,30.72743426,17.35289565,70.42387372,477.6399992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI538007,LH127,-1.54972219,4.408589694,NA,1.425338803,10.85094002,0.230269105,-0.045877227,0.071995074,2.697573313,0.025102725,0.112327899,23.76978592,51.41085038,11.73555828,12.41074006,0.12975934,0.77230233,21.58924588,105.8969852,48.15271899,242.8166374,0.744300196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI538008,LH163,18.89056816,7.519799817,11.83958828,45.22966642,19.40773565,0.113988929,0.152330869,0.035855749,0.267587593,0.148658121,0.243812418,0.908181446,279.4057703,19.27709412,15.65837991,2.045463972,0.330667107,21.25529049,14.33479126,144.8685413,385.7771792,0.655535758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI538009,LH196,29.09274806,1.406044614,0.812893213,102.4041696,1.725588822,0.065406973,0.248256945,-0.017213415,0.770940284,0.020948041,0.085215482,30.33411056,299.3524122,25.48752248,15.31315826,0.036045971,0.822162797,26.41917741,15.04468284,129.6416708,382.3468078,0.170859345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI538010,LH206,107.232461,0.571197298,0.820923925,8.767048858,2.384616589,0.060001932,-0.079195995,-0.016334694,0.162834814,0.063788325,0.070540247,0.451538119,116.0428304,24.41448927,14.72943721,0.446803611,0.409983839,22.65122257,16.71124835,78.47295789,282.2614786,0.256267458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI538011,LH220Ht,41.08691101,0.993599405,4.278854528,11.49152206,7.641145817,0.072597643,0.143108708,0.089308975,0.291885576,0.018255918,0.084551702,0.731232909,98.2664481,7.180685015,27.99117818,0.072875406,0.452121992,36.38004031,23.45062821,100.9539329,252.7127874,0.183378704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539920,LH160,-1.739270494,3.647018043,1.480317347,1.444931488,10.00318255,0.067810952,-0.062017076,-0.012248652,0.149244062,0.027994202,0.104907664,1.035311041,118.4599201,37.26183864,13.39831169,0.164522981,0.475064261,31.25949089,31.23687335,156.0829605,395.3836835,2.205455049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539921,LH162,0.447492553,1.70690793,1.360878205,NA,3.549906701,0.052561289,0.035044108,0.013896635,0.088465683,0.039861698,0.047281065,0.530320228,NA,20.66929962,15.01943501,0.069025999,0.077343602,6.127247151,4.618590523,159.5528429,NA,0.354859847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539922,LH190,13.16154618,0.62182887,0.805346353,13.40622883,1.448979907,0.096222666,-0.064863514,-0.013627218,0.100951418,0.030400662,0.060306467,0.517461977,72.96034507,29.05912642,7.889658639,0.042733601,0.247325005,15.68833596,26.13431782,111.4264549,408.1760239,0.166793044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539923,LH194,106.2544785,0.54639508,0.81465196,10.81799539,1.149941047,0.033883323,-0.061418526,-0.015177578,0.140593644,0.058528771,0.066101468,0.710416612,261.7538605,14.07581184,24.59108021,0.615049547,0.429490884,32.53459105,23.82732469,150.8764403,183.317621,0.24241739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539924,LH202,7.285676595,1.437550505,0.808540272,4.487935272,1.649901315,0.042907635,0.422197556,0.027616412,0.116740008,0.027232722,0.075519549,2.615680757,91.10772612,14.81807938,9.121256455,0.042678529,0.234241849,12.51591027,8.810484972,94.60182898,280.7811928,0.161493421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539925,LH191,-1.777484244,1.585395658,0.886806516,3.597056644,2.365726937,0.077272784,0.562413151,0.084694803,0.232213383,0.034120532,0.05988901,2.813078621,51.5215422,11.91938033,9.734604632,0.089195699,0.316118386,10.84870344,19.19887722,62.47540371,224.6516888,0.169017046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539926,LH192,NA,1.40828268,0.913489393,37.40058874,1.423787299,0.047559378,0.016321632,-0.011914967,0.272887678,0.076317206,0.089807141,2.740255876,108.8179975,13.83154116,NA,0.18067147,0.583948808,23.78296577,7.467404102,119.589091,279.1593652,0.518093454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539927,LH193,NA,0.590564586,0.832726901,19.37755616,1.523909921,0.048314004,-0.042702916,0.319365293,0.441607263,0.028269735,0.100542489,8.743032303,165.522788,10.22269275,16.0500762,0.061525845,0.501604124,17.7949585,8.555290626,103.3040099,273.063766,0.206109104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI539930,RS710,-2.130461609,0.809244494,0.785820434,10.65784838,0.991352504,0.042408802,-0.052825748,0.016017064,0.119859023,0.022805194,0.045627338,0.433410757,39.9235647,19.42263585,7.487197207,0.053312706,0.292475422,9.218119062,3.104415662,105.7404233,269.8748465,0.31678021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI542716,NP87,0.009921761,0.661388344,0.822798194,22.53035617,1.189948697,0.450077476,0.584492273,-0.005728701,0.814257238,0.116976784,0.040601379,1.259981303,124.8493461,28.63724897,10.53282125,0.403789336,0.992192853,19.62095569,4.951434575,320.6464534,668.7326037,0.166869051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI542777,HP72-11,-1.261622467,0.56130609,0.800973696,5.489975124,1.16294767,0.135426873,-0.077647634,0.021468728,0.19809404,0.033598962,0.054234612,0.374918821,132.9887981,16.1213429,12.32937009,0.101674478,1.652589738,56.6786972,3.237974738,422.4070845,482.2666372,0.293981846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543810,PHJ65,-1.530157092,0.631247846,0.808470087,5.676858992,0.93141535,0.291913381,-0.055128515,-0.015623769,0.0995251,0.015679259,0.048821628,0.347196647,96.7107502,23.61683046,11.7388258,0.027894349,0.194214177,42.17766741,4.182652851,56.5307617,313.2301144,0.15979482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543841,PHK46,-1.928477179,0.713524253,0.890201573,9.316220725,1.056746743,0.06139566,-0.054002588,-0.009133665,0.179774148,0.023116458,0.135048138,1.353963812,158.1792921,50.7146088,12.81344413,0.054472758,0.714052859,19.65224081,2.721152467,48.4892298,336.686155,0.167832651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543842,PHK56,1.095081618,0.510793248,0.848064742,15.12715444,2.340957864,0.222355732,-0.061677003,0.010752079,0.15510414,0.026047129,0.04779195,1.108719592,334.5259459,20.47193299,11.86931316,0.131769427,0.25556198,28.16256662,7.021338743,143.7409812,372.8085038,0.224702771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543843,PHN34,-2.835719047,0.538847181,0.790973916,4.97392734,0.944602925,0.063353381,-0.006383208,-0.018664477,0.106647963,0.019895719,0.057489259,0.498662267,48.21929341,14.16870493,7.448292063,0.029624278,0.486079137,34.37484964,2.274623877,72.3832622,189.6743718,0.157603819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543844,PHN46,-0.16503132,0.841177406,2.095209948,15.80056185,3.720018907,0.142114346,-0.029621407,-0.021127347,0.12957001,0.030073526,0.066475162,1.848782651,259.8741216,30.44459935,13.05496209,0.050168327,0.212423082,20.58941997,11.76301788,212.9311217,478.3049595,2.994357477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543845,PHP38,-0.585569124,0.52772678,0.811477289,14.9745398,0.963176713,0.154729929,-0.069793617,0.016579085,0.116023725,0.022043161,0.058316432,0.386111801,237.6361062,24.03272217,9.691368845,0.030960877,0.429356764,42.55463625,5.737054936,251.1899851,510.8323022,0.156211042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543846,PHP76,0.908584667,0.663248213,1.005702345,42.3737671,1.959748593,0.225820353,-0.069139922,-0.017601691,0.117784095,0.026093463,0.05883469,0.380297944,309.9117905,13.28958757,5.454090766,0.437146834,0.04543942,15.13015904,3.108308317,89.99709602,543.7303958,0.281602054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543847,PHV07,-2.155229127,0.556633836,0.792538815,6.207907701,1.388069263,0.161490225,-0.073443217,-0.003375988,0.183590746,0.022403005,0.060788418,0.279674807,180.6797871,17.0857652,12.49890616,0.059627026,0.036760044,34.86024404,9.88865641,111.0137439,233.8152007,0.162348441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543848,PHW06,-1.90320875,5.444256335,0.847752917,6.919902085,2.227782275,0.089145474,-0.029965754,0.01249315,0.464890446,0.020861149,0.157708133,2.741811171,229.0726157,27.82107784,15.18665996,0.035463492,1.420363291,46.5011445,13.74397962,218.2180005,410.4642733,0.493991644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543849,PHW51,-1.317549206,0.810841824,1.40759469,2.583967721,5.631497363,0.146827144,-0.076131939,-0.018094693,0.13804843,0.051397556,0.066189057,0.568574729,207.5473126,9.869644468,10.25550255,0.303903236,0.433503682,32.08467934,7.81815683,147.8758394,335.2132916,0.197958572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543850,PHW86,-2.214615389,0.772401161,0.923756776,14.04820584,11.08877712,0.092315059,-0.030264524,-0.00240769,0.097976689,0.029095318,0.047571027,0.373376388,216.2306505,15.10295195,11.28840076,0.046567252,0.106279805,10.85197928,12.1741493,165.1317849,404.5829717,0.165166568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI543916,Mp339,-2.674060183,0.54465329,0.803460686,-0.267884452,0.898329404,0.092981274,-0.044670356,-0.002780988,0.097211593,0.02568261,0.059994129,0.657415781,52.53194938,38.84448395,12.36919126,0.030502669,0.239655102,24.42893674,5.146280488,224.6783419,507.9616042,0.180083106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI544065,BCC03,3.299572124,0.527200397,0.785927762,73.43581435,2.441184546,0.158617137,-0.052000945,-0.017755786,0.15995269,0.069056795,0.056266511,0.444119257,746.6726503,32.51535469,9.683713545,0.914289788,0.326470846,49.70627644,15.37702899,163.0733587,328.6076851,0.619856527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI546481,FBLL,2.676654527,0.557855511,0.842510334,12.02388055,1.15613711,0.083526498,0.004261785,-0.020090919,0.086642849,0.02623767,0.051323049,0.673286363,73.43511741,10.88799857,10.26426981,0.089854642,0.243043444,15.43234551,6.031146459,64.54289337,199.2782196,0.173105503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI546483,6F629,-1.216578916,1.415007159,0.991427368,2.693885161,1.794402508,0.039163015,0.196900287,0.425736178,0.677275532,0.029677606,0.171408016,2.154137872,105.8948091,12.37850623,8.532961054,0.09164925,0.294988728,17.48180401,4.768980444,103.6431047,276.4760704,0.354227156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI546484,6M502A,-1.047350505,0.594743478,0.792054886,16.70429058,1.032678073,0.254797035,0.042432754,0.06970385,0.098640464,0.033643476,0.069001233,0.822294423,231.2017163,22.33878265,10.68435405,0.046083672,0.183851369,32.59698268,2.710746896,116.2950143,461.3853696,0.159463582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI546485,NL001,53.89476251,1.165884474,0.878516701,2.883536238,1.886010156,0.073416442,0.017818085,-0.011769391,0.586934071,0.043375831,0.12095997,10.87300697,121.6827163,11.87063272,12.93310843,0.116852916,0.401058382,26.16023006,17.61955814,113.8606101,270.6895863,0.438014005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI546494,ND265,1.310890684,1.521469528,1.060431122,35.14705456,3.301566644,0.327106819,-0.077539895,-0.012126392,0.500557589,0.023982649,0.060814797,6.586558391,216.737975,18.95435065,15.74805306,0.041621727,0.571774818,23.85892105,4.203878217,165.8672418,530.6160751,0.840049809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI54682,FBLA,-1.793287873,2.497697305,2.580205299,0.952096253,10.18445057,0.046061331,0.18725332,-0.00132184,0.414539292,0.030123175,0.121553775,6.23048887,108.9780248,8.335568599,14.28005438,0.426898658,0.115502149,14.12499745,8.644804522,105.9141395,288.4891694,0.432633453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI547086,LH128,0.464540865,2.500021014,2.258575044,34.05972089,4.690947044,0.062076804,-0.060855163,0.035089711,0.248974549,0.030036234,0.171013364,0.919001036,325.8371225,16.63729619,10.90990066,0.447255296,0.846189047,41.31340056,84.81726211,73.19216929,218.6577341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI547087,LH181,-2.401686776,4.497543429,26.99469703,0.431589615,19.87747853,0.17140758,0.105632995,0.399900418,0.968763358,0.070878491,0.093137717,14.38211308,117.3733003,21.82988922,8.16297572,0.118663507,0.232113266,23.1603467,147.6027421,100.0758904,385.1466252,2.894987027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI547088,LH208,-0.797975049,0.617692276,0.797098053,9.141891055,1.100905372,0.083116012,-0.064050627,-0.016844421,0.099620445,0.032370997,0.051174826,0.488296652,125.4928579,18.44036732,8.75734613,0.049531853,0.503596003,31.18841893,11.10247618,137.0386403,344.6519374,0.179616536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI547089,LH212Ht,-0.327597533,1.040858423,1.881533749,5.421131483,2.926603904,0.484259622,0.071164508,0.118043374,2.001668559,0.087983024,0.098715552,12.99412375,135.2567596,10.31394018,14.32148329,0.25465948,1.222601529,39.52566662,77.50870807,133.6984194,541.2365867,1.817817386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI547090,LH213,-0.157517653,1.104129537,2.078083655,8.956209884,2.458528342,0.155964175,0.136661782,0.092913095,0.33128724,0.227539669,0.061818686,1.663770146,214.7547807,13.04613819,11.44113452,0.730998799,0.189586552,20.36777836,45.93877531,103.5521318,489.3442223,3.047612135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI547107,Lp215D,-0.908125205,1.860892791,6.289230736,11.51757799,6.755129522,0.333287682,-0.073300823,-0.014394481,0.398743759,0.050798067,0.081333125,2.249868294,217.8973126,24.76528168,9.572669229,0.948287515,0.601565184,37.03118822,24.76576971,52.79173361,404.6235936,0.907957864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI548798,PHJ89,-1.420543077,3.980484011,3.092320879,4.700737476,4.735557573,0.461116917,-0.066856052,-0.000212312,0.175919861,0.035868786,0.050696769,1.403010295,216.0834191,23.98904023,11.85128632,0.053666567,0.269981649,12.66083912,8.181973665,61.47771734,380.0565675,0.331502467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
